시설년도,위치코드,시설구분1,시설구분2,쉼터명칭,도로명주소,지번주소,시설면적,이용가능인원,비고,경도,위도,선풍기보유대수,에어컨보유대수,야간운영여부,휴일운영여부,숙박가능여부,관리부서명,관리부서전화번호
2025,1135061100,특정계층이용시설,회원이용시설,시립노원노인종합복지관,서울특별시 노원구 노원로16길 15,서울특별시 노원구 하계동 256,120,10,,127.0740412,37.6429688,1,1,N,N,N,,02-2116-3764
2025,1135061200,특정계층이용시설,회원이용시설,현우경로당,서울특별시 노원구 섬밭로 232,서울특별시 노원구 하계동 270,,,,127.067101,37.636887,2,2,N,N,N,,02-2116-3764
2025,1135061200,특정계층이용시설,회원이용시설,학여울청구아파트경로당,서울특별시 노원구 동일로207길 186 (학여울청구아파트),서울특별시 노원구 하계동 356,,,,127.06459,37.632552,2,1,N,N,N,,02-2116-3764
2025,1135061200,특정계층이용시설,회원이용시설,하계6단지경로당,서울특별시 노원구 섬밭로 196 (장미아파트 관리사무소 및 노인정),서울특별시 노원구 하계동 273,,,,127.06774,37.633175,3,1,N,N,N,,02-2116-3764
2025,1135061200,특정계층이용시설,회원이용시설,삼사경로당,"서울특별시 노원구 섬밭로 229 (극동,건영,벽산아파트 노인정 및 관리실)",서울특별시 노원구 하계동 271-3,,,,127.064329,37.635307,4,1,N,N,N,,02-2116-3764
2025,1135061200,야외시설,공원,중랑천야외쉼터2(경춘철교위),,서울특별시 노원구 하계동 313-2,10,5,2025. 7. 23. ~ 8. 25. 힐링냉장고 운영 예정,127.0654571,37.6310485,0,0,,,,,-
2025,1135061200,공공시설,공공청사,하계2동주민센터,서울특별시 노원구 공릉로55길 88,서울특별시 노원구 하계동 273-2,237.59,20,,127.0679435,37.6319895,2,2,N,N,N,,02-2116-3764
2025,1135061200,특정계층이용시설,회원이용시설,학여울청구B단지아파트경로당,서울특별시 노원구 동일로207길 186,서울특별시 노원구 하계동 356,73,24,,127.0643896,37.6328668,2,1,N,N,N,,02-2116-3764
2025,1135061200,특정계층이용시설,회원이용시설,학여울청구117동경로당,서울특별시 노원구 동일로207길 186,서울특별시 노원구 하계동 356,64,20,,127.0646417,37.6323655,2,1,N,N,N,,02-2116-3764
2025,1135061900,특정계층이용시설,회원이용시설,신안?동진아파트경로당,서울특별시 노원구 중계로 195 (중계동),서울특별시 노원구 중계동 364,,,,127.078482,37.649647,4,1,N,N,N,,02-2116-3764
2025,1135061900,특정계층이용시설,회원이용시설,금호타운아파트경로당,서울특별시 노원구 중계로12길 24 (금호아파트 관리사무소/경로당),서울특별시 노원구 중계동 583,,,,127.081409,37.646833,2,1,N,N,N,,02-2116-3764
2025,1135061900,특정계층이용시설,회원이용시설,동진경로당,서울특별시 노원구 중계로16나길 11 (동진아파트 동진경로당),서울특별시 노원구 중계동 103,,,,127.082031,37.652049,1,1,N,N,N,,02-2116-3764
2025,1144056500,특정계층이용시설,회원이용시설,신공덕삼성(아)제2경로당,서울특별시 마포구 백범로37길 6 (신공덕삼성아파트 112동),서울특별시 마포구 신공덕동 157,101,30,,126.955867,37.542204,1,2,N,N,N,,02-3153-8850
2025,1144056500,공공시설,공공청사,공덕동주민센터,서울특별시 마포구 만리재옛길 84,서울특별시 마포구 공덕동 29-6,84,25,,126.960021,37.550151,10,2,N,N,N,,02-3153-8850
2025,1144056500,특정계층이용시설,회원이용시설,연봉경로당,서울특별시 마포구 만리재로16길 10-5 ,서울특별시 마포구 공덕동 4-86,135,40,,126.962178,37.550355,2,1,N,N,N,,02-3153-8850
2025,1144056500,특정계층이용시설,회원이용시설,덕성경로당,서울특별시 마포구 임정로15길 6-5 ,서울특별시 마포구 신공덕동 139-120,100,30,,126.9572,37.543691,4,2,N,N,N,,02-3153-8850
2025,1144058500,특정계층이용시설,회원이용시설,도일경로당,서울특별시 마포구 새창로4라길 16,서울특별시 마포구 도화동 200-8,92,27,,126.951824,37.540634,2,2,N,N,N,,02-3153-8850
2025,1144058500,특정계층이용시설,회원이용시설,마포동경로당,서울특별시 마포구 마포대로4나길 69 (마포동민회관),서울특별시 마포구 마포동 337-1,58,17,,126.945192,37.536325,4,2,N,N,N,,02-3153-8850
2025,1144058500,특정계층이용시설,회원이용시설,도화현대홈타운(아)경로당,서울특별시 마포구 새창로8길 72 (현대홈타운 210동),서울특별시 마포구 도화동 353,216,65,,126.952563,37.537772,2,1,N,N,N,,02-3153-8850
2025,1144058500,특정계층이용시설,회원이용시설,도화경로당,서울특별시 마포구 새창로6다길 3,서울특별시 마포구 도화동 2-16,33,10,,126.952882,37.540949,2,2,N,N,N,,02-3153-8850
2025,1147061000,특정계층이용시설,회원이용시설,목동센트럴아이파크2단지경로당(사립),서울특별시 양천구 남부순환로83길 18 (목동 센트럴 아이파크 위브 2단지 202동),서울특별시 양천구 신월동 1076,123,60,,126.842528,37.515487,0,2,N,Y,N,,-
2025,1147061000,특정계층이용시설,회원이용시설,벽산블루밍2단지아파트경로당(사립),"서울특별시 양천구 신정로13길 51 (벽산블루밍2단지 관리실,노인정)",서울특별시 양천구 신월동 1023,33.92,29,,126.841402,37.513755,2,1,,Y,,,-
2025,1147061000,특정계층이용시설,회원이용시설,신안약수아파트경로당(사립),서울특별시 양천구 중앙로29길 55 (신안약수아파트 경비실),서울특별시 양천구 신월동 591-1,94.89,26,,126.847431,37.516492,2,1,,Y,,,-
2025,1147061000,특정계층이용시설,회원이용시설,목동센트럴아이파크4단지경로당(사립),서울특별시 양천구 남부순환로83길 47 (목동 센트럴 아이파크 위브 4단지 401동),서울특별시 양천구 신월동 1078,130,49,,126.84403,37.517955,0,2,,Y,,,-
2025,1147061000,특정계층이용시설,회원이용시설,목동센트럴아이파크3단지경로당(사립),서울특별시 양천구 남부순환로83길 48 (목동 센트럴 아이파크 위브 3단지 308동),서울특별시 양천구 신월동 1077,140.5,34,,126.845886,37.516628,0,2,N,Y,N,,-
2025,1147061000,특정계층이용시설,회원이용시설,대주파크빌경로당(사립),"서울특별시 양천구 남부순환로85길 16 (대주파크빌 관리,노인정)",서울특별시 양천구 신월동 1028,30.7,27,,126.842582,37.514449,2,1,,Y,,,-
2025,1147061000,특정계층이용시설,회원이용시설,벽산블루밍1단지아파트경로당(사립),"서울특별시 양천구 신정로13길 50 (벽산아파트 관리실,노인정)",서울특별시 양천구 신월동 1022,34.93,56,,126.842206,37.513615,2,1,,Y,,,-
2025,1147061000,특정계층이용시설,회원이용시설,강월경로당,서울특별시 양천구 남부순환로82길 29,서울특별시 양천구 신월동 1004,50,20,,126.8365332,37.5154107,3,2,,,,,-
2025,1147061000,공공시설,공공청사,신월6동주민센터,서울특별시 양천구 남부순환로83길 53,서울특별시 양천구 신월동 1078-1,332,50,,126.8451,37.518,5,1,Y,,,,02-2620-3092
2025,1147061100,특정계층이용시설,회원이용시설,신월시영아파트경로당(사립),서울특별시 양천구 신월로 99 (신월시영아파트 관리동및부대복리시설),서울특별시 양천구 신월동 987-1,241.75,74,,126.835061,37.517725,10,2,,Y,,,-
2025,1147061100,공공시설,복지?문화?체육시설,신월문화체육센터,서울특별시 양천구 지양로 47,서울특별시 양천구 신월동 987,493,70,,126.8349,37.5199,0,3,,Y,,,-
2025,1147061100,공공시설,복지?문화?체육시설,해맞이역사도서관,서울특별시 양천구 지양로 37,서울특별시 양천구 신월동 987,"1,146.00",54,월요일 휴무,126.8349443,37.5196428,0,3,,Y,,,-
2025,1147061100,특정계층이용시설,회원이용시설,늘푸른(신월7동구립)경로당,서울특별시 양천구 지양로10길 5,서울특별시 양천구 신월동 922-1,94.68,44,,126.8335,37.5231,6,2,,Y,,,-
2025,1138053000,특정계층이용시설,회원이용시설,어울누리느티나무경로당,서울특별시 은평구 연서로33길 14-19 ,서울특별시 은평구 불광동 415-2,140,25,,126.9249,37.6223,2,2,N,N,N,,02-351-7173
2025,1138053000,특정계층이용시설,회원이용시설,박석어버이경로당,서울특별시 은평구 통일로92가길 5,서울특별시 은평구 불광동 479-116,99,30,,126.921252,37.626337,0,2,,,,,02-351-7173
2025,1138053000,특정계층이용시설,회원이용시설,불광2동경로당,서울특별시 은평구 불광로 175,서울특별시 은평구 불광동 191-7,117,15,,126.931322,37.622095,0,2,,,,,02-351-7173
2025,1138053000,특정계층이용시설,회원이용시설,새장골경로당,서울특별시 은평구 연서로37길 47,서울특별시 은평구 불광동 98-7,148,20,,126.927765,37.625418,0,2,,,,,02-351-7173
2025,1138055100,특정계층이용시설,회원이용시설,갈현현대아파트경로당,서울특별시 은평구 갈현로33길 24 (갈현동현대아파트 갈현동현대아파트 2),서울특별시 은평구 갈현동 537,,,,126.914259,37.62206,2,1,N,N,N,,02-351-7173
2025,1138055100,특정계층이용시설,회원이용시설,코오롱하늘채아파트경로당,서울특별시 은평구 갈현로29길 62 (코오롱하늘채아파트 관리사무실 노인정),서울특별시 은평구 갈현동 545,,,,126.911214,37.623251,1,1,N,N,N,,02-351-7173
2025,1138055100,특정계층이용시설,회원이용시설,갈현건영아파트경로당,서울특별시 은평구 갈현로45길 57 (갈현동건영아파트),서울특별시 은평구 갈현동 541-1,,,,126.913392,37.628845,2,1,N,N,N,,02-351-7173
2025,1138055100,특정계층이용시설,회원이용시설,갈현어버이경로당,서울특별시 은평구 갈현로 324-3 ,서울특별시 은평구 갈현동 419-7,179,40,,126.9182,37.6255,1,3,N,N,N,,02-351-7173
2025,1138055100,특정계층이용시설,회원이용시설,갈현노인복지관,서울특별시 은평구 통일로89길 12-6 ,서울특별시 은평구 갈현동 415-2,40.7,10,,126.9186895,37.6249117,1,1,N,N,N,,02-351-7173
2025,1138055100,공공시설,공공청사,갈현1동주민센터,서울특별시 은평구 갈현로 301,서울특별시 은평구 갈현동 436-14,286,86,,126.916731,37.6237184,2,5,Y,Y,N,,02-351-7173
2025,1138055200,특정계층이용시설,회원이용시설,우남아파트경로당,서울특별시 은평구 서오릉로 258,서울특별시 은평구 갈현동 540,,,,126.906765,37.617946,1,0,N,N,N,,02-351-7173
2025,1138055200,특정계층이용시설,회원이용시설,갈현베르빌아파트경로당,서울특별시 은평구 연서로 149 (동광갈현베르빌),서울특별시 은평구 갈현동 465-12,,,,126.916965,37.612132,0,1,N,N,N,,02-351-7173
2025,1138055200,특정계층이용시설,회원이용시설,갈현미미아파트경로당,서울특별시 은평구 갈현로29길 11 (미미아파트),서울특별시 은평구 갈현동 538,,,,126.913632,37.618874,1,1,N,N,N,,02-351-7173
2025,1138055200,특정계층이용시설,회원이용시설,갈현한솔아파트경로당,서울특별시 은평구 갈현로23길 41 (한솔아파트),서울특별시 은평구 갈현동 539,,,,126.909855,37.618127,0,1,N,N,N,,02-351-7173
2025,1135061900,특정계층이용시설,회원이용시설,삼성아파트경로당,서울특별시 노원구 중계로14나길 25 (삼성아파트 상가),서울특별시 노원구 중계동 593,,,,127.083385,37.648929,3,1,N,N,N,,02-2116-3764
2025,1135061900,특정계층이용시설,회원이용시설,현대1차아파트경로당,서울특별시 노원구 중계로8길 106 (현대그룹중계동주택조합1차(아) 관리사무소.경로당),서울특별시 노원구 중계동 577,,,,127.084948,37.648752,4,1,N,N,N,,02-2116-3764
2025,1135061900,특정계층이용시설,회원이용시설,진로대림아파트경로당,서울특별시 노원구 중계로14가길 5 (진로유통조합아파트),서울특별시 노원구 중계동 78,,,,127.082087,37.648688,2,1,N,N,N,,02-2116-3764
2025,1135061900,특정계층이용시설,회원이용시설,중계불암경로당,"서울특별시 노원구 중계로 184 (라이프청구신동아아파트 독서,회의실,관리)",서울특별시 노원구 중계동 366,,,,127.079313,37.651448,4,1,N,N,N,,02-2116-3764
2025,1135061900,특정계층이용시설,회원이용시설,중계7단지경로당,서울특별시 노원구 한글비석로8길 42 (주공7단지아파트 경로당),서울특별시 노원구 중계동 363-1,,,,127.079798,37.647431,2,2,N,N,N,,02-2116-3764
2025,1135061900,특정계층이용시설,회원이용시설,주공6단지경로당,서울특별시 노원구 한글비석로8길 41 (중계6단지주공아파트 604동),서울특별시 노원구 중계동 364-12,,,,127.077772,37.648906,3,2,N,N,N,,02-2116-3764
2025,1135061900,특정계층이용시설,회원이용시설,현대2차아파트경로당,서울특별시 노원구 중계로8길 103,서울특별시 노원구 중계동 578,,,,127.0846671,37.6478278,2,2,N,N,N,,02-2116-3764
2025,1135061900,특정계층이용시설,회원이용시설,편백경로당,서울특별시 노원구 중계로16길 36-1 ,서울특별시 노원구 중계동 107-54,40,15,,127.0823416,37.6509474,1,1,N,N,N,,02-2116-3764
2025,1135061900,특정계층이용시설,회원이용시설,은행경로당,서울특별시 노원구 중계로8길 124,서울특별시 노원구 중계동 68-5,50,44,,127.0835754,37.6482716,4,1,N,N,N,,02-2116-3764
2025,1135061900,특정계층이용시설,회원이용시설,천보경로당,서울특별시 노원구 중계로14길 39-4 ,서울특별시 노원구 중계동 93-32,259,33,,127.0822129,37.6502573,4,2,N,N,N,,02-2116-3764
2025,1135061900,공공시설,공공청사,중계본동주민센터,서울특별시 노원구 중계로 143,서울특별시 노원구 중계동 363-4,266,20,,127.080346,37.6477704,9,2,N,N,N,,02-2116-3764
2025,1135062100,특정계층이용시설,회원이용시설,양지대림1단지아파트경로당,서울특별시 노원구 덕릉로71길 30 (양지대림아파트 관리사무소),서울특별시 노원구 중계동 587,,,,127.070922,37.651146,4,1,N,N,N,,02-2116-3764
2025,1135062100,특정계층이용시설,회원이용시설,건영3차아파트경로당,서울특별시 노원구 노원로22길 71 (건영3차아파트 관리사무소/경로당),서울특별시 노원구 중계동 360-15,,,,127.074634,37.648552,3,1,N,N,N,,02-2116-3764
2025,1135062100,특정계층이용시설,회원이용시설,3차청구아파트경로당,서울특별시 노원구 중계로 233 (청구3차아파트 관리사무소/경로당),서울특별시 노원구 중계동 360-2,,,,127.074304,37.649717,3,2,N,N,N,,02-2116-3764
2025,1135062100,특정계층이용시설,회원이용시설,중계주공10단지경로당,서울특별시 노원구 노원로22길 53 (주공10단지아파트 관리사무소/경로당),서울특별시 노원구 중계동 360-16,,,,127.073048,37.64808,4,1,N,N,N,,02-2116-3764
2025,1144058500,특정계층이용시설,회원이용시설,삼개경로당,서울특별시 마포구 삼개로5길 20,서울특별시 마포구 도화동 188,68,20,,126.9481158,37.5378695,3,2,N,Y,N,,02-3153-8850
2025,1144058500,특정계층이용시설,회원이용시설,대동경로당,서울특별시 마포구 새창로6라길 10,서울특별시 마포구 도화동 2-34,64,19,,126.9535071,37.5407187,3,1,N,N,N,,02-3153-8850
2025,1144059000,특정계층이용시설,회원이용시설,태영(아)201동경로당,서울특별시 마포구 독막로 266 (대흥동태영아파트 노인정),서울특별시 마포구 대흥동 660,210,63,,126.942141,37.544707,5,3,N,N,N,,02-3153-8850
2025,1144059000,특정계층이용시설,회원이용시설,대흥동1경로당,서울특별시 마포구 독막로36길 16,서울특별시 마포구 대흥동 331,73,22,,126.941041,37.545845,2,1,N,Y,N,,02-3153-8850
2025,1144059000,공공시설,공공청사,용강동주민센터,서울특별시 마포구 토정로31길 31,서울특별시 마포구 용강동 505,52,15,,126.942853,37.542352,8,1,N,N,N,,02-3153-8850
2025,1144060000,특정계층이용시설,회원이용시설,대흥중앙경로당,서울특별시 마포구 대흥로18길 11,서울특별시 마포구 대흥동 34-19,60,18,,126.9439681,37.5492464,1,1,N,N,N,,02-3153-8850
2025,1144060000,공공시설,공공청사,대흥동주민센터,서울특별시 마포구 신촌로26길 10,서울특별시 마포구 노고산동 1-50,52,15,,126.9423652,37.5558478,16,1,N,N,N,,02-3153-8850
2025,1144060000,특정계층이용시설,회원이용시설,노고산경로당,서울특별시 마포구 고산길 38-4 ,서울특별시 마포구 노고산동 12-66,81,24,,126.939219,37.553825,3,2,N,Y,N,,02-3153-8850
2025,1144060000,특정계층이용시설,회원이용시설,대경경로당,서울특별시 마포구 백범로18길 26,서울특별시 마포구 대흥동 221-1,79,15,,126.9426594,37.5467938,2,1,N,N,N,,02-3153-8850
2025,1144060000,특정계층이용시설,회원이용시설,우리마포복지관,서울특별시 마포구 신촌로26길 10,서울특별시 마포구 노고산동 1-83,260,15,,126.9427347,37.5558271,1,2,N,N,N,,02-3153-8850
2025,1144061000,특정계층이용시설,회원이용시설,염리삼성(아)제2경로당,서울특별시 마포구 백범로25길 83 (염리삼성래미안 201동),서울특별시 마포구 염리동 519,70,21,,126.947822,37.549811,5,1,N,N,N,,02-3153-8850
2025,1144061000,특정계층이용시설,회원이용시설,송암경로당,서울특별시 마포구 숭문길 59-2 ,서울특별시 마포구 염리동 81-5,27,8,,126.9454686,37.5492869,1,1,N,N,N,,02-3153-8850
2025,1144061000,공공시설,공공청사,염리동주민센터,서울특별시 마포구 숭문길 14,서울특별시 마포구 염리동 147-14,65,19,,126.945634,37.547036,10,1,N,N,N,,02-3153-8850
2025,1144061000,특정계층이용시설,회원이용시설,염리동1경로당,서울특별시 마포구 숭문4안길 5-3 ,서울특별시 마포구 염리동 138-9,90,91,,126.946407,37.547654,9,2,N,Y,N,,02-3153-8850
2025,1144063000,공공시설,공공청사,신수동주민센터,서울특별시 마포구 독막로 192,서울특별시 마포구 신수동 458,52,15,,126.935158,37.547122,8,1,N,N,N,,02-3153-8850
2025,1144063000,특정계층이용시설,회원이용시설,동막경로당,서울특별시 마포구 독막로32길 16,서울특별시 마포구 신수동 60,56,16,,126.938641,37.546447,3,1,N,N,N,,02-3153-8850
2025,1144063000,특정계층이용시설,회원이용시설,수복경로당,서울특별시 마포구 창전로2길 39-3 ,서울특별시 마포구 신수동 101-17,116,35,,126.933412,37.5492325,5,2,N,Y,N,,02-3153-8850
2025,1147061100,특정계층이용시설,회원이용시설,신월약수(구립)경로당,서울특별시 양천구 지양로11길 16-16 ,서울특별시 양천구 신월동 936,80,31,,126.8308,37.5218,7,2,,Y,,,-
2025,1147061100,특정계층이용시설,회원이용시설,한울(구립)경로당,서울특별시 양천구 지양로7길 27-5 ,서울특별시 양천구 신월동 956,49.14,39,,126.8322,37.5199,6,2,,Y,,,-
2025,1147062000,특정계층이용시설,회원이용시설,목동힐스테이트아파트경로당(사립),서울특별시 양천구 중앙로36길 15 (목동힐스테이트 상가동),서울특별시 양천구 신정동 1323,162.57,55,,126.856475,37.520304,6,1,,Y,,,-
2025,1147062000,특정계층이용시설,회원이용시설,목동9단지아파트경로당(사립),서울특별시 양천구 목동서로 340 (목동신시가지아파트9단지 911동),서울특별시 양천구 신정동 312,212,25,,126.862698,37.518917,8,3,,Y,,,-
2025,1147062000,특정계층이용시설,회원이용시설,구립양명경로당,서울특별시 양천구 중앙로36길 6,서울특별시 양천구 신정동 1050-3,100,50,,126.8544,37.5193,2,2,,Y,,,-
2025,1147062000,공공시설,공공청사,신정1동주민센터,서울특별시 양천구 중앙로32길 1,서울특별시 양천구 신정동 1051-11,"2,184.00",200,,126.8543,37.5185,15,1,Y,,,,02-2620-3092
2025,1147062000,특정계층이용시설,회원이용시설,구립남부법마을경로당,서울특별시 양천구 은행정로6길 23,서울특별시 양천구 신정동 1017-5,125,54,,126.8622,37.5218,2,2,,Y,,,-
2025,1147063000,특정계층이용시설,회원이용시설,신정2동롯데캐슬아파트경로당,서울특별시 양천구 신목로12길 22 (롯데캐슬 경비실),서울특별시 양천구 신정동 1309,34.4,28,,126.8748,37.51987,2,2,,Y,,,-
2025,1147063000,특정계층이용시설,회원이용시설,경남아너스빌아파트경로당(사립),서울특별시 양천구 목동동로10길 16-6 (경남아너스빌 노인정 및 관리사무소),서울특별시 양천구 신정동 1307,50.4,11,,126.871517,37.518134,2,2,,Y,,,-
2025,1147063000,특정계층이용시설,회원이용시설,신정명지해드는터아파트경로당(사립),서울특별시 양천구 신목로 43 (명지해드는터 관리실),서울특별시 양천구 신정동 1300,49.5,26,,126.872633,37.518747,1,1,,Y,,,-
2025,1147063000,특정계층이용시설,회원이용시설,신정현대아파트경로당(사립),서울특별시 양천구 신목로 23,서울특별시 양천구 신정동 1252,72,25,,126.874478,37.517181,1,1,,Y,,,-
2025,1147063000,특정계층이용시설,회원이용시설,현대아파트구십경로당(사립),"서울특별시 양천구 신목로 10 (목동현대아파트 관리사무소,노인정)",서울특별시 양천구 신정동 1279-1,113.58,37,,126.876667,37.518125,5,2,,Y,,,-
2025,1147063000,특정계층이용시설,회원이용시설,목동3차현대아파트경로당(사립),"서울특별시 양천구 목동동로12길 60 (목동현대아파트 관리사무소, 노인정)",서울특별시 양천구 신정동 1279,166.14,25,,126.877118,37.519912,2,2,,Y,,,-
2025,1147063000,특정계층이용시설,회원이용시설,삼성제2아파트경로당(사립),서울특별시 양천구 신목로 5 (목동삼성아파트 노인정 및 관리사무소),서울특별시 양천구 신정동 1278-1,151,54,,126.876485,37.516704,2,2,,,,,-
2025,1138055200,특정계층이용시설,회원이용시설,갈현2동경로당,서울특별시 은평구 연서로17길 46-12 ,서울특별시 은평구 갈현동 490-20,102,20,,126.9132,37.6145,1,3,N,N,N,,02-351-7173
2025,1138055200,특정계층이용시설,회원이용시설,효경골경로당,서울특별시 은평구 갈현로29길 49,서울특별시 은평구 갈현동 267-101,92,20,,126.911373,37.622043,2,1,,,,,02-351-7173
2025,1138056000,특정계층이용시설,회원이용시설,동익파크아파트경로당,서울특별시 은평구 서오릉로21길 20 (동익파크아파트),서울특별시 은평구 구산동 355-95,,,,126.906897,37.614593,0,1,N,N,N,,02-351-7173
2025,1138056000,특정계층이용시설,회원이용시설,갈현e편한세상2단지아파트경로당,서울특별시 은평구 서오릉로21길 48 (e-편한세상 2단지아파트),서울특별시 은평구 구산동 546,,,,126.905749,37.612427,0,1,N,N,N,,02-351-7173
2025,1138056000,특정계층이용시설,회원이용시설,갈현e편한세상1단지아파트경로당,서울특별시 은평구 서오릉로21길 47 (갈현1단지 e-편한세상아파트),서울특별시 은평구 구산동 547,,,,126.906222,37.61192,0,2,N,N,N,,02-351-7173
2025,1138056000,특정계층이용시설,회원이용시설,현대아파트제일경로당,서울특별시 은평구 서오릉로21길 36 (갈현현대아파트),서울특별시 은평구 구산동 382,,,,126.905649,37.612857,0,2,N,N,N,,02-351-7173
2025,1138055200,특정계층이용시설,회원이용시설,라이프시티아파트경로당,서울특별시 은평구 갈현로29길 61 (라이프시티아파트),서울특별시 은평구 갈현동 267-1,,,,126.910556,37.622919,1,2,N,N,N,,02-351-7173
2025,1138055200,공공시설,공공청사,갈현2동주민센터,서울특별시 은평구 연서로27길 31-6 ,서울특별시 은평구 갈현동 502-3,313,50,,126.9157981,37.6186022,0,6,Y,Y,N,,02-351-7173
2025,1138056000,특정계층이용시설,회원이용시설,브라운스톤아파트경로당,서울특별시 은평구 갈현로17길 17 (브라운스톤구산),서울특별시 은평구 구산동 159-10,,,,126.909197,37.611441,0,2,N,N,N,,02-351-7173
2025,1138056000,특정계층이용시설,회원이용시설,구산그린빌아파트경로당,서울특별시 은평구 갈현로7길 56 (구산그린빌 102동),서울특별시 은평구 구산동 226,,,,126.904376,37.605457,0,1,N,N,N,,02-351-7173
2025,1138056000,특정계층이용시설,회원이용시설,경남아파트경로당,서울특별시 은평구 갈현로11길 46 (경남 아너스빌),서울특별시 은평구 구산동 224,,,,126.905449,37.605412,0,2,N,N,N,,02-351-7173
2025,1138056000,특정계층이용시설,회원이용시설,경향파크아파트경로당,서울특별시 은평구 갈현로15길 53 (경향파크아파트),서울특별시 은평구 구산동 162-1,,,,126.905678,37.61033,0,1,N,N,N,,02-351-7173
2025,1138056000,공공시설,공공청사,구산동주민센터,서울특별시 은평구 갈현로17길 10,서울특별시 은평구 구산동 27-5,66,20,,126.9104157,37.6117509,0,5,Y,Y,N,,02-351-7173
2025,1135062100,특정계층이용시설,회원이용시설,주공8단지경로당,서울특별시 노원구 한글비석로5길 62 (중계8단지주공아파트 801동),서울특별시 노원구 중계동 362-1,,,,127.075538,37.646282,2,1,N,N,N,,02-2116-3764
2025,1135062100,공공시설,공공청사,중계1동주민센터,서울특별시 노원구 한글비석로 279,서울특별시 노원구 중계동 359-5,266,20,,127.077519,37.6525911,5,2,N,N,N,,02-2116-3764
2025,1135062100,특정계층이용시설,회원이용시설,양지대림2차209동경로당,서울특별시 노원구 덕릉로77길 27,서울특별시 노원구 중계동 588-1,117,20,,127.0727929,37.6547508,4,1,N,N,N,,02-2116-3764
2025,1135062400,특정계층이용시설,회원이용시설,삼창아파트경로당(중계4동),서울특별시 노원구 한글비석로 383 (삼창타워프라자),서울특별시 노원구 중계동 584-1,,,,127.072753,37.659073,2,1,N,N,N,,02-2116-3764
2025,1135062400,특정계층이용시설,회원이용시설,현대2차아파트경로당(중계4동),서울특별시 노원구 한글비석로15길 51 (현대아파트 경로당),서울특별시 노원구 중계동 435-1,,,,127.074128,37.655914,2,1,N,N,N,,02-2116-3764
2025,1135062400,특정계층이용시설,회원이용시설,청암3단지아파트경로당,서울특별시 노원구 덕릉로86길 70 (청암3단지 아파트 301동),서울특별시 노원구 중계동 582,,,,127.079049,37.660643,0,3,N,N,N,,02-2116-3764
2025,1135062400,특정계층이용시설,회원이용시설,경남아너스빌아파트경로당,서울특별시 노원구 덕릉로94길 10 (경남아너스빌 노인정),서울특별시 노원구 중계동 596,,,,127.076093,37.662087,2,1,N,N,N,,02-2116-3764
2025,1135062400,특정계층이용시설,회원이용시설,염광아파트경로당,서울특별시 노원구 덕릉로79길 23 (염광아파트 관리사무실),서울특별시 노원구 중계동 445,,,,127.072912,37.656204,2,1,N,N,N,,02-2116-3764
2025,1135062400,특정계층이용시설,회원이용시설,주공4단지아파트경로당,서울특별시 노원구 덕릉로76길 29 (주공4단지아파트 경비실),서울특별시 노원구 중계동 358-2,,,,127.077064,37.654838,2,1,N,N,N,,02-2116-3764
2025,1135062400,특정계층이용시설,회원이용시설,주공2단지아파트경로당,서울특별시 노원구 한글비석로14길 8 (주공2단지아파트 경로당),서울특별시 노원구 중계동 369,,,,127.077818,37.657768,4,1,N,N,N,,02-2116-3764
2025,1135062400,특정계층이용시설,회원이용시설,대호프라자경로당,서울특별시 노원구 한글비석로 384,서울특별시 노원구 중계동 591,,,,127.0729646,37.6597791,2,1,N,N,N,,02-2116-3764
2025,1135062400,특정계층이용시설,회원이용시설,건영아파트경로당,서울특별시 노원구 덕릉로 718,서울특별시 노원구 중계동 586,,,,127.076025,37.6614226,2,1,N,N,N,,02-2116-3764
2025,1135062400,특정계층이용시설,회원이용시설,한화꿈에그린더퍼스트경로당,서울특별시 노원구 덕릉로83길 9-7 (중계 한화 꿈에그린 The FIRST 101동),서울특별시 노원구 중계동 606,,,,127.074538,37.659126,13,1,N,N,N,,02-2116-3764
2025,1135062400,특정계층이용시설,회원이용시설,중앙하이츠아파트경로당,서울특별시 노원구 한글비석로14길 37 (중앙하이츠아파트),서울특별시 노원구 중계동 161-5,,,,127.07643,37.658979,2,1,N,N,N,,02-2116-3764
2025,1135062400,야외시설,정자?파고라 등,불암산나비정원야외쉼터(야외테라스),서울특별시 노원구 한글비석로12길 51-27 ,서울특별시 노원구 중계동 산 42-3,20,10,2025. 7. 23. ~ 8. 25. 힐링냉장고 운영 예정,127.0800396,37.6555407,0,0,,,,,-
2025,1135062400,특정계층이용시설,회원이용시설,한우리경로당,서울특별시 노원구 덕릉로92길 13-11 ,서울특별시 노원구 중계동 133-27,129,18,,127.0767412,37.660586,2,1,N,N,N,,02-2116-3764
2025,1135062400,특정계층이용시설,기타,중계종합사회복지관,서울특별시 노원구 덕릉로 662,서울특별시 노원구 중계동 358,120,10,"상시 개방 : 평일 09~18시 / 폭염특보 발효 시 : 평일 18~20시 주말,공휴일 09~18시 운영",127.0758641,37.6566279,1,1,N,N,N,,02-2116-3764
2025,1144063000,특정계층이용시설,회원이용시설,익수경로당,서울특별시 마포구 독막로29길 17,서울특별시 마포구 신수동 89-127,49,14,,126.937531,37.548134,3,2,N,N,N,,02-3153-8850
